Country,GDP
Equatorial Guinea,1527.05637771592
Greece,12072.9293569196
Grenada,4840.68406406257
Greenland,19004.0038435698
Guatemala,1664.30774802438
Guam,
Guyana,938.893297983287
High income,25190.7370569738
"Hong Kong SAR, China",25756.7728723704
Honduras,1079.6056663087
Heavily indebted poor countries (HIPC),373.813145280235
Croatia,4952.37775298931
Haiti,814.997919701067
Hungary,4624.28165670295
IBRD only,1475.6687452666
IDA & IBRD total,1265.39242304241
IDA total,514.258671196286
IDA blend,603.720338897143
Indonesia,770.865351580294
IDA only,470.768464367325
Isle of Man,20693.8381675417
India,442.034778911498
Not classified,
Ireland,26334.5672050501
"Iran, Islamic Rep.",1672.02287649013
Iraq,1963.72283862715
Iceland,32096.3722613695
Israel,21630.7476087887
Italy,20137.5912217673
Jamaica,3447.30389648976
Jordan,1673.35812510644
Japan,39169.3595701504
Kazakhstan,1229.00096132728
Kenya,411.821352113869
Kyrgyz Republic,279.619569260939
Cambodia,301.516598526092
Kiribati,757.133289998586
St. Kitts and Nevis,9275.98974602226
South Korea,12257.0206622345
Kuwait,19493.8880490915
Lao PDR,318.770922812242
Lebanon,3994.86114388889
Liberia,301.87646966176
Libya,7424.35347156722
St. Lucia,5846.97550214791
Latin America & Caribbean,4463.7774552822
Sri Lanka,869.753488572239
Lesotho,443.949949675926
Late-demographic dividend,1666.76794678429
Lithuania,3293.22997867086
Latvia,3361.64086880275
"Macao SAR, China",15684.7795496765
St. Martin (French part),
Morocco,1492.37707519531
Moldova,440.538683980372
Madagascar,285.466463233818
Maldives,2209.98823138762
Middle East & North Africa,3283.75626433935
Mexico,7581.84564147003
Marshall Islands,2127.24070522278
Middle income,1257.81684714894
North Macedonia,1861.89899780644
Mali,263.498384244829
Malta,10432.328062168
Myanmar,195.550995666386
Middle East & North Africa (excluding high income),1888.70684540408
Montenegro,1627.06511911987
Mongolia,463.853881903101
Northern Mariana Islands,
Mozambique,333.775138348215
Mauritania,660.303861060692
Mauritius,3929.08178166029
Malawi,225.952456739454
Malaysia,4087.56259349384
North America,35151.3296023334
Namibia,2156.09024524858
New Caledonia,16039.169165098
Niger,192.877725789359
Nigeria,563.047086217561
Nicaragua,996.89785199474
Netherlands,26214.498549887
Norway,38178.2368777076
Nepal,223.711891850609
Nauru,
New Zealand,13641.1027183822
OECD members,23054.5616664018
Oman,8321.39386651557
Other small states,4265.73537489237
Pakistan,644.457156981743
Panama,4099.00653989315
Peru,1941.318259717
Philippines,1073.26443619332
Palau,7416.48078677887
Papua New Guinea,639.279199918609
Poland,4501.47996121234
Pre-demographic dividend,503.242844895426
Puerto Rico,16192.1269719638
"Korea, Dem. People's Rep.",
Portugal,11526.3720667968
Paraguay,1728.34074341006
West Bank and Gaza,1476.17185000238
Pacific island small states,1687.7259250342
Post-demographic dividend,25861.0062089787
French Polynesia,14346.1862627122
Qatar,27494.7713320186
Romania,1659.92904910528
Russia,1771.59411621094
Rwanda,255.111967825778
Saudi Arabia,8795.26059641872
Sudan,378.157501220703
Senegal,619.642123524918
Singapore,23852.8389514753
Solomon Islands,976.428268952486
Sierra Leone,138.713941615327
El Salvador,1977.84061443838
San Marino,37473.7869829611
Somalia,
Serbia,914.785719885861
Sub-Saharan Africa (excluding high income),631.071056387671
South Sudan,
Sub-Saharan Africa,631.976797214977
Small states,4306.23455493516
Sao Tome and Principe,
Suriname,1978.44661083547
Slovak Republic,5426.62428119306
Slovenia,10201.3035366727
Sweden,29624.9126748618
Eswatini,1686.6575322622
Sint Maarten (Dutch part),
Seychelles,8063.65500575169
Syrian Arab Republic,4941.85259705136
Turks and Caicos Islands,
Chad,168.117658247775
Togo,297.899506747022
Thailand,2004.10705891031
Tajikistan,137.18190923442
Turkmenistan,635.714466332445
Timor-Leste,417.737943440047
Tonga,1996.51557758043
Trinidad and Tobago,6120.94270389706
Tunisia,2170.50867078119
Turkiye,4278.26311284951
Tuvalu,1564.01489260611
Tanzania,399.462768554688
Uganda,257.829605739453
Ukraine,658.344604492188
Upper middle income,1874.50132500482
Uruguay,6932.47813396337
United States,36329.9560727102
Uzbekistan,558.226802377
St. Vincent and the Grenadines,3760.08045686378
"Venezuela, RB",4795.63474781717
British Virgin Islands,
Virgin Islands (U.S.),
Viet Nam,394.583136574358
Vanuatu,1416.19702737102
Samoa,1406.76568300557
Kosovo,
"Yemen, Rep.",519.591639254824
South Africa,3241.66139605189
Zambia,364.026145370374
Zimbabwe,565.284389703613
