Country,GDP
"Hong Kong SAR, China",17976.4688629053
Honduras,924.959676699835
Heavily indebted poor countries (HIPC),352.631306822797
Croatia,
Haiti,313.238799083876
Hungary,3735.10582034276
IBRD only,1051.54670608718
IDA & IBRD total,921.903275986624
IDA total,414.778658080958
IDA blend,505.412835520198
Indonesia,678.977736957462
IDA only,370.876948052649
Isle of Man,
India,317.558738700794
Not classified,
Ireland,15714.3847487231
Iran,
Iraq,30.1143155146922
Iceland,27124.2745379594
Israel,
Italy,23243.4745277206
Jamaica,1452.18838688296
Jordan,1373.41308230368
Japan,31992.7902119161
Kazakhstan,1515.73765903177
Kenya,332.949910373732
Kyrgyz Republic,513.035943659476
Cambodia,
Kiribati,612.781254628728
St. Kitts and Nevis,5920.22095445078
South Korea,8126.66206183629
Kuwait,12253.5794437877
Lao PDR,247.266111468387
Lebanon,1560.19870761742
Liberia,
Libya,7623.93196761381
St. Lucia,4603.70218599969
Latin America & Caribbean,2972.15720845284
Sri Lanka,550.542444278757
Lesotho,447.149169577917
Late-demographic dividend,1131.27052183121
Lithuania,
Latvia,
"Macao SAR, China",13197.5325322927
St. Martin (French part),
Morocco,1317.32995605469
Moldova,
Madagascar,294.293434997944
Maldives,1191.27111367437
Middle East & North Africa,2318.72037066539
Mexico,4272.78872597018
Marshall Islands,1896.55316047069
Middle income,918.528108454982
North Macedonia,1207.54289816124
Mali,304.027870482078
Malta,8220.2455176794
Myanmar,58.4791510775384
Middle East & North Africa (excluding high income),1242.59781564473
Montenegro,
Mongolia,589.14169403082
Northern Mariana Islands,
Mozambique,202.556315798157
Mauritania,1007.80964592488
Mauritius,2973.20544909836
Malawi,258.895610367645
Malaysia,3193.6353810378
North America,24974.7240852762
Namibia,2346.27639118539
New Caledonia,16261.9551893269
Niger,380.149069633365
Nigeria,519.635847459547
Nicaragua,404.953771843515
Netherlands,23904.037415058
Norway,30523.9850558974
Nepal,164.29280892417
Nauru,
New Zealand,11793.1392416214
OECD members,19066.5325783087
Oman,6272.46943684768
Other small states,3294.91053310369
Pakistan,399.465580740566
Panama,3148.44753055729
Peru,1560.54650443571
Philippines,936.148563967963
Palau,
Papua New Guinea,1058.34113596819
Poland,2459.02068468253
Pre-demographic dividend,387.466159224252
Puerto Rico,9659.33889995916
"Korea, Dem. People's Rep.",
Portugal,10810.5665079626
Paraguay,1673.44837156734
West Bank and Gaza,
Pacific island small states,1504.81993081537
Post-demographic dividend,21345.5529746142
French Polynesia,16909.9756645405
Qatar,16223.7800763357
Romania,1102.10378473246
Russia,3098.802734375
Rwanda,264.98261005303
Saudi Arabia,7932.70591037982
Sudan,263.002655029297
Senegal,974.3312056329
Singapore,16136.2405377661
Solomon Islands,782.268332421244
Sierra Leone,158.0814981328
El Salvador,1047.04315726038
San Marino,
Somalia,
Serbia,
Sub-Saharan Africa (excluding high income),663.033670494826
South Sudan,
Sub-Saharan Africa,663.799025835148
Small states,3066.89023752597
Sao Tome and Principe,
Suriname,964.433246488257
Slovak Republic,2920.91754234186
Slovenia,
Sweden,32800.9826867546
Eswatini,1388.68194056837
Sint Maarten (Dutch part),
Seychelles,6520.48950519188
Syrian Arab Republic,2516.44329507042
Turks and Caicos Islands,
Chad,298.567311388066
Togo,412.291478799415
Thailand,1957.40542281296
Tajikistan,337.54887387114
Turkmenistan,815.00235968652
Timor-Leste,
Tonga,1380.88142806841
Trinidad and Tobago,4231.46206009518
Tunisia,1760.48141336687
Turkiye,2825.91503735204
Tuvalu,1029.22100344277
Tanzania,171.614700317383
Uganda,151.976541278142
Ukraine,1417.17077636719
Upper middle income,1313.98013477153
Uruguay,4083.46327168408
United States of America,25418.9907763319
Uzbekistan,603.352015296438
St. Vincent and the Grenadines,2454.96065743014
"Venezuela, RB",2918.60744647595
British Virgin Islands,
Virgin Islands (U.S.),
Viet Nam,141.383685201224
Vanuatu,1318.53184641176
Samoa,779.174443680648
Kosovo,
"Yemen, Rep.",1244.26022790614
South Africa,3519.00129647168
Zambia,394.07839773216
Zimbabwe,634.447358507038
