Country,GDP
Guatemala,1487.60765839974
Guam,
Guyana,936.084325729761
High income,24418.107805242
"Hong Kong SAR, China",24818.3021600084
Honduras,872.581838432956
Heavily indebted poor countries (HIPC),348.041987805969
Croatia,5298.88508010941
Haiti,374.169325741145
Hungary,4525.03910312241
IBRD only,1420.50355643425
IDA & IBRD total,1244.61225016376
IDA total,588.391906385472
IDA blend,920.398816123173
Indonesia,1129.09270986001
IDA only,421.266863009774
Isle of Man,14212.1651933048
India,399.577312178982
Not classified,
Ireland,20835.8977130847
Iran,1954.66075232286
Iraq,482.163618606282
Iceland,27614.8770273122
Israel,20116.9818739492
Italy,23081.6046757702
Jamaica,2919.14778936804
Jordan,1503.14396718127
Japan,39150.0396308089
Kazakhstan,1350.30500819378
Kenya,436.195703642746
Kyrgyz Republic,394.860121460514
Cambodia,313.584672308454
Kiribati,803.038713486929
St. Kitts and Nevis,7748.67031218981
South Korea,13402.994604707
Kuwait,18488.8396111305
Lao PDR,371.471748000928
Lebanon,3393.5033991725
Liberia,
Libya,5785.11375526574
St. Lucia,5123.68651409627
Latin America & Caribbean,4285.04501358823
Sri Lanka,758.506416930565
Lesotho,483.92075120779
Late-demographic dividend,1685.16858152314
Lithuania,2327.43485695499
Latvia,2431.70899961616
"Macao SAR, China",17751.5364951796
St. Martin (French part),
Morocco,1585.72277832031
Moldova,575.145455139019
Madagascar,344.464947378747
Maldives,1707.02175913683
Middle East & North Africa,2846.84740861416
Mexico,4718.57408573156
Marshall Islands,2150.9953820482
Middle income,1245.39103318785
North Macedonia,2327.73078693533
Mali,274.422408697045
Malta,9438.55732745403
Myanmar,141.019843509436
Middle East & North Africa (excluding high income),1634.42855096341
Montenegro,
Mongolia,570.937900470138
Northern Mariana Islands,
Mozambique,250.637945878881
Mauritania,877.829777673328
Mauritius,3899.44236210012
Malawi,321.959627054201
Malaysia,4874.81972520082
North America,29112.2143828557
Namibia,2417.57796146801
New Caledonia,18257.2150594196
Niger,237.014962757542
Nigeria,1673.90614635689
Nicaragua,895.262230933856
Netherlands,29006.8094454171
Norway,37321.9741993473
Nepal,198.454465131663
Nauru,
New Zealand,18794.436039393
OECD members,22236.6478510228
Oman,6913.14646205887
Other small states,3707.44671030135
Pakistan,461.400209497922
Panama,3561.29045759029
Peru,2218.32174731966
Philippines,1334.10565630149
Palau,
Papua New Guinea,1077.18850442602
Poland,4147.46550145483
Pre-demographic dividend,670.578808886129
Puerto Rico,12173.163688986
"Korea, Dem. People's Rep.",
Portugal,12185.0914010629
Paraguay,2077.4848286906
West Bank and Gaza,1317.46675131385
Pacific island small states,2075.48828886236
Post-demographic dividend,25077.6802268457
French Polynesia,17713.7231316132
Qatar,17116.832559522
Romania,1633.01064354117
Russia,2643.92919921875
Rwanda,205.842129549077
Saudi Arabia,8174.14160893037
Sudan,307.821746826172
Senegal,741.761664681773
Singapore,26232.866096827
Solomon Islands,1322.52636236042
Sierra Leone,216.62341891992
El Salvador,1653.63054885685
San Marino,
Somalia,
Serbia,2864.0847269944
Sub-Saharan Africa (excluding high income),875.618006067222
South Sudan,
Sub-Saharan Africa,876.394054418435
Small states,3614.41000358384
Sao Tome and Principe,
Suriname,1940.75444019205
Slovak Republic,5196.94037965932
Slovenia,10815.1110457688
Sweden,32998.9681608432
Eswatini,1646.22353596086
Sint Maarten (Dutch part),
Seychelles,7004.33603896356
Syrian Arab Republic,4184.29444035864
Turks and Caicos Islands,
Chad,223.233388175976
Togo,329.619156509536
Thailand,3039.89213930404
Tajikistan,172.916499160817
Turkmenistan,553.059414303541
Timor-Leste,
Tonga,2216.68323115408
Trinidad and Tobago,4385.09870025141
Tunisia,2076.99039894444
Turkiye,3009.67016435321
Tuvalu,1283.44640334224
Tanzania,214.64176940918
Uganda,284.456803503525
Ukraine,872.713500976563
Upper middle income,1800.46663071972
Uruguay,6358.16286314113
United States of America,29967.7127181749
Uzbekistan,600.598157828584
St. Vincent and the Grenadines,2900.41901206483
"Venezuela, RB",3125.23778765472
British Virgin Islands,
Virgin Islands (U.S.),
Viet Nam,329.001189952993
Vanuatu,1495.98798314167
Samoa,1414.201947635
Kosovo,
"Yemen, Rep.",390.99772182518
South Africa,3654.9275981107
Zambia,404.090461051607
Zimbabwe,765.165124061888
