Country,GDP,info
Mexico,10589.95,"Aldo Pacchiano Camacho,22,127,Silver medal;Manuel Guillermo López Buenfil,21,148,Bronze medal;Malors Emilio Espinosa Lara,13,284,Honourable mention;Rodrigo Mendoza Orozco,12,297,Honourable mention;Manuel Jesús Novelo Puc,11,320,Honourable mention;Andrés Campero Núñez,8,368,Honourable mention"
Marshall Islands,2712.37,na
Middle income,3274.57,na
North Macedonia,4841.25,"Bodan Arsovski,21,148,Bronze medal;Bojan Joveski,15,238,Bronze medal;Dimitar Trenevski,8,368,nan;Stefan Lozanovski,7,392,nan;Filip Talimdzioski,6,407,nan;Predrag Gruevski,4,448,nan"
Mali,676.13,na
Malta,22205.36,na
Myanmar,653.87,na
Middle East & North Africa (excluding high income),4287.86,na
Montenegro,7367.75,"Marica Knežević,12,297,Honourable mention;Radovan Krtolica,7,392,Honourable mention;Nikola Milinković,5,424,nan"
Mongolia,2134.95,"Byambajav Namsraijav,29,57,Silver medal;Oyundari Gerelt,25,92,Silver medal;Temuge Enkhbaatar,18,186,Bronze medal;Enkhzaya Enkhtaivan,14,268,Honourable mention;Zorigoo Ochirkhuyag,11,320,Honourable mention;Myagmarjav Bold,9,346,nan"
Northern Mariana Islands,15641.66,na
Mozambique,591.44,na
Mauritania,1610.24,na
Mauritius,8030.05,na
Malawi,557.52,na
Malaysia,8343.3,"Loke Zhi Kin,24,107,Silver medal;Joshua Lim Kai Tsen,13,284,Honourable mention;Saw Yihui,9,346,Honourable mention;Muhamad Amir Bin Mohd Fadzil,8,368,Honourable mention;Tham Ying Hong,7,392,Honourable mention;Lim Yu Wei,4,448,nan"
North America,48398.1,na
Namibia,4222.33,na
New Caledonia,37353.74,na
Niger,472.18,na
Nigeria,2227.79,na
Nicaragua,1493.9,na
Netherlands,57879.94,"Milan Lopuhaä,22,127,Silver medal;Floris van Doorn,22,127,Silver medal;Raymond van Bommel,16,212,Bronze medal;Remy van Dobben de Bruyn,16,212,Bronze medal;Alexander van Hoorn,10,337,nan;Maarten Roelofsma,8,368,nan"
Norway,97503.54,"Jørgen Vold Rennemo,35,12,Gold medal;Sivert Bocianowski,12,297,Honourable mention;Thomas Berge Grythe,10,337,nan;Felix Tadeus Prinz,3,459,nan;Stian Valle,2,479,nan;Ola Liabøtrø,0,521,nan"
Nepal,466.69,na
Nauru,,na
New Zealand,31252.96,"Ben Kornfeld,14,268,Honourable mention;Jingcheng Bian,12,297,Honourable mention;Heyang Li,8,368,Honourable mention;Tom Yan,5,424,nan;John Bernard Ong,2,479,nan;So Young Park,1,508,nan"
OECD members,36254.16,na
Oman,22974.28,na
Other small states,12728.75,na
Pakistan,1087.51,na
Panama,7197.11,na
Peru,4184.89,"Fernando Manrique Montañez,35,12,Gold medal;César Cuenca Lucero,25,92,Silver medal;Ricardo Jesús Ramos Castillo,23,116,Silver medal;Tomás Miguel Angles Larico,22,127,Silver medal;Ivan Muñoz Castillo,18,186,Bronze medal;Amilcar Velez Salamanca,18,186,Bronze medal"
Philippines,1990.36,"Diogo Miguel Moitinho de Almeida,15,238,Bronze medal;Mark Benedict Tan,6,407,nan;Jeffrey Kenneth Go,2,479,nan"
Palau,10380.27,na
Papua New Guinea,1635.04,na
Poland,13995.78,"Jacek Jendrej,35,12,Gold medal;Przemysław Mazur,35,12,Gold medal;Jakub Konieczny,25,92,Silver medal;Karol Żebrowski,25,92,Silver medal;Szymon Majewski,22,127,Silver medal;Radosław Burny,15,238,Bronze medal"
Pre-demographic dividend,1416.3,na
Puerto Rico,24898.33,"Isamar Rosa Plata,4,448,nan;Eduardo José Pérez Torres,3,459,nan;Pedro Luis Figueroa Albertorio,2,479,nan"
"Korea, Dem. People's Rep.",,na
Portugal,24949.04,"Jorge Ricardo Landeira da Silva Miranda,15,238,Bronze medal;Pedro Manuel Passos de Sousa Vieira,15,238,Bronze medal;Eloísa Pires,9,346,Honourable mention;Daniel Vaz,6,407,nan;Ricardo Campos,5,424,nan;Filipe Manuel Figueiras Valeriano,5,424,nan"
Paraguay,4360.43,"Maurizio Caló Caligaris,16,212,Bronze medal;Darío De Jesús Torres Herebia,5,424,nan;Ariel Schvartzman Cohenca,2,479,nan;Guillermo Enrique Fernández González,1,508,nan"
West Bank and Gaza,2035.2,na
Pacific island small states,2977.76,na
Post-demographic dividend,40835.86,na
French Polynesia,25437.67,na
Qatar,79811.6,na
Romania,10435.22,"Elena Mădălina Persu,28,64,Silver medal;Filip Andrei Chindea,26,78,Silver medal;Livia Alexandra Ilie,26,78,Silver medal;Victor Pădureanu,23,116,Silver medal;Daniel - Tiberiu Rimovecz,21,148,Bronze medal;Mihail-Eugen Dumitrescu,17,199,Bronze medal"
Russia,11635.28,"Vladislav Volkov,37,5,Gold medal;Dmitry Babichev,36,8,Gold medal;Roman Boykiy,32,35,Gold medal;Nikita Kudyk,32,35,Gold medal;Ivan Bazhov,31,43,Gold medal;Evgeny Gorinov,31,43,Gold medal"
Rwanda,529.57,na
Saudi Arabia,18944.86,"Wael Alghamdi,6,407,nan;Ahmad Alraddadi,1,508,nan;Mohammed Tonkal,1,508,nan;Maad Al Owaifeer,0,521,nan;Muhannad Alkhrayjah,0,521,nan;Mohammed Mashat,0,521,nan"
Sudan,1585.58,na
Senegal,1419.53,na
Singapore,40008.57,"Lei Lei,22,127,Silver medal;Jia-Han Chiam,21,148,Bronze medal;Wei Quan Lim,20,159,Bronze medal;Dominic Lee Jun,16,212,Bronze medal;Jun Ren Lim,12,297,Honourable mention;Jun Le Goh,7,392,nan"
Solomon Islands,1504.53,na
Sierra Leone,402.55,na
El Salvador,2964.17,"Otto Tang Chen,9,346,nan;Luis Damián Reyes Rodríguez,8,368,Honourable mention;Héctor Enmanuel Alberti Arroyo,7,392,Honourable mention;Nahomy Jhopselyn Hernández Cruz,7,392,Honourable mention"
San Marino,77962.14,na
Somalia,,na
Serbia,7101.04,"Luka Milićević,31,43,Gold medal;Dušan Milijančević,29,57,Silver medal;Teodor von Burg,27,71,Silver medal;Marija Jelić,26,78,Silver medal;Aleksandar Vasiljković,14,268,Honourable mention;Vladimir Nikolić,12,297,Honourable mention"
Sub-Saharan Africa (excluding high income),1535.71,na
South Sudan,1653.04,na
Sub-Saharan Africa,1536.73,na
Small states,11591.22,na
Sao Tome and Principe,1080.56,na
Suriname,6616.82,na
Slovak Republic,18753.58,na
Slovenia,27595.6,"Jure Vogrinc,17,199,Bronze medal;Primož Pušnik,16,212,Bronze medal;Aljaž Zalar,14,268,Honourable mention;Gregor Grasselli,8,368,nan;Matej Aleksandrov,7,392,nan;Anja Komatar,6,407,nan"
Sweden,56152.55,"Gunnar Guannan Peng,22,127,Silver medal;Thomas Bååth-Sjöblom,13,284,Honourable mention;Peter Zarén,12,297,Honourable mention;Gabriel Isheden,11,320,Honourable mention;Morgan Svensson Seth,6,407,nan;Tony Johansson,3,459,nan"
Eswatini,3022.46,na
Sint Maarten (Dutch part),,na
Seychelles,11265.44,na
Syrian Arab Republic,10155.97,na
Turks and Caicos Islands,31459.54,na
Chad,936.49,na
Togo,735.86,na
Thailand,4327.8,"Pasin Manurangsi,36,8,Gold medal;Warut Suksompong,31,43,Gold medal;Suthee Ruangwises,30,48,Silver medal;Supanat Kamtue,29,57,Silver medal;Payut Pantawongdecha,28,64,Silver medal;Potcharapol Suteparuk,21,148,Bronze medal"
Tajikistan,704.65,"Akbarshoh Fayzulloev,16,212,Bronze medal;Inomzhon Mirzaev,13,284,Honourable mention;Igor Korobeynikov,9,346,Honourable mention;Tokhir Saidzoda,9,346,nan;Muhamadjon Shoev,8,368,Honourable mention;Olimjon Pirahmad,5,424,nan"
Turkmenistan,3778.67,"Merdan Artykov,17,199,Bronze medal;Nazar Emirov,16,212,Bronze medal;Azat Meredov,15,238,Bronze medal;Kakamyrat Tusiyev,15,238,Bronze medal;Gaygysyz Hojanazarov,8,368,Honourable mention;Archyn Seyidov,5,424,nan"
Timor-Leste,621.74,na
Tonga,3221.08,na
Trinidad and Tobago,20011.15,"Chandresh Amrit Ramlagan,16,212,Bronze medal;Daniel Ringis,5,424,nan;Bjorn Varuun Ramroop,3,459,nan;Kerry Shastri Singh,3,459,nan;Prithvi Ramakrishnan,1,508,nan;Siddhartha Jahorie,0,521,nan"
Tunisia,4200.17,"Beyrem Khalfaoui,9,346,Honourable mention;Yassine Marrakchi,6,407,nan;Haitham Nasri,4,448,nan;Mohamed Ammar,1,508,nan"
Turkiye,10843.5,na
Tuvalu,3103.04,na
Tanzania,671.24,na
Uganda,473.3,na
Ukraine,4066.53,"Pavlo Mishchenko,35,12,Gold medal;Yuriy Shyshatskyy,32,35,Gold medal;Nazar Serdyuk,27,71,Silver medal;Dmytro Sobolyev,23,116,Silver medal;Vitaliy Senin,20,159,Bronze medal;Yuliya Semikina,16,212,Bronze medal"
Upper middle income,5140.55,na
Uruguay,9328.07,"Juan Pablo Garcia Garland,10,337,nan;Emiliano Sequeira,7,392,Honourable mention;Ismael Valentín Rodríguez Brena,2,479,nan;Nicolas Rondan,2,479,nan;Nicolas Uviedo,1,508,nan"
United States of America,48570.05,"Alex (Lin) Zhai,42,1,Gold medal;Colin Sandon,35,12,Gold medal;Shaunak Kishore,32,35,Gold medal;Krishanu Roy Sankar,32,35,Gold medal;Evan O'Dorney,26,78,Silver medal;Paul Christiano,23,116,Silver medal"
Uzbekistan,1082.29,"Alisher Eshonkulov,18,186,Bronze medal;Farhod Haydarov,18,186,Bronze medal;Sherzod Safoyev,18,186,Bronze medal;Diyora Salimova,18,186,Bronze medal;Elbek Kurbonov,11,320,nan;Abror Pirnapasov,11,320,nan"
St. Vincent and the Grenadines,6641.5,na
"Venezuela, RB",11310.78,na
British Virgin Islands,,na
Virgin Islands (U.S.),39152.38,na
Viet Nam,1158.1,na
Vanuatu,2525.08,na
Samoa,3344.05,na
Kosovo,2965.45,na
"Yemen, Rep.",1153.54,na
South Africa,6251.88,"Henry Robert Thackeray,22,127,Silver medal;Liam Baker,14,268,Honourable mention;Ben-Eben De Klerk,12,297,Honourable mention;Nicolaas van der Mey,12,297,nan;Haroon Moolla,10,337,Honourable mention;Francois Jacobus Conradie,9,346,Honourable mention"
Zambia,1393.52,na
Zimbabwe,351.84,na
