Country,GDP
"Iran, Islamic Rep.",3276.75326508099
Iraq,5621.18169491752
Iceland,68452.23622306
Israel,44452.2325623093
Italy,33673.7509627421
Jamaica,5626.17047314286
Jordan,4159.6537537759
Japan,40415.9567649547
Kazakhstan,9812.59552626324
Kenya,1970.08007048615
Kyrgyz Republic,1451.51563835807
Cambodia,1671.3854000919
Kiribati,1410.01464320535
St. Kitts and Nevis,23204.9705641255
South Korea,31902.4169048194
Kuwait,30666.2371314234
Lao PDR,2598.50552320723
Lebanon,8925.42186017072
Liberia,665.878447568436
Libya,10542.4290201042
St. Lucia,11773.4274818992
Latin America & Caribbean,8772.56219413791
Sri Lanka,4082.69404871533
Lesotho,1061.22335618067
Late-demographic dividend,9979.38342083542
Lithuania,19615.5491450175
Latvia,17883.3494113217
"Macao SAR, China",82998.6361006441
St. Martin (French part),19691.6167115689
Morocco,3498.58276367188
Moldova,4404.95042249597
Madagascar,512.27966560241
Maldives,11349.8592642235
Middle East & North Africa,7444.85563432703
Mexico,10434.5783651735
Marshall Islands,5186.83384237084
Middle income,5442.66229375372
North Macedonia,6070.38805358275
Mali,840.175746366299
Malta,31727.0070746362
Myanmar,1415.37967619462
Middle East & North Africa (excluding high income),3475.85842872456
Montenegro,8909.6538759126
Mongolia,4394.94715044543
Northern Mariana Islands,23687.2718520599
Mozambique,512.21576378384
Mauritania,1800.87518658218
Mauritius,11403.2527870674
Malawi,584.362867276266
Malaysia,11132.1027429418
North America,63203.3738891388
Namibia,5126.17614281673
New Caledonia,34934.5794300065
Niger,549.81612778082
Nigeria,2334.02364318105
Nicaragua,1905.63832831484
Netherlands,52476.2732533327
Norway,76430.5889473338
Nepal,1185.68231817311
Nauru,10316.5278229326
New Zealand,42796.4305818389
OECD members,39583.2257001018
Oman,19132.1522739094
Other small states,13574.6077874429
Pakistan,1437.1658330724
Panama,16472.8317470488
Peru,6955.88082448096
Philippines,3413.84904430419
Palau,15738.4670127261
Papua New Guinea,2593.77555393227
Poland,15700.0135796738
Pre-demographic dividend,1489.89883027873
Puerto Rico,32916.866800639
"Korea, Dem. People's Rep.",
Portugal,23330.817288932
Paraguay,5807.83879407975
West Bank and Gaza,3656.85827137011
Pacific island small states,4222.88212863928
Post-demographic dividend,45700.0608043909
French Polynesia,20093.2085805567
Qatar,62827.3969543275
Romania,12957.9991142218
Russia,11536.2587890625
Rwanda,806.100820273159
Saudi Arabia,23405.7060995766
Sudan,748.010925292969
Senegal,1462.67835252138
Singapore,66070.4868123062
Solomon Islands,2398.77305007963
Sierra Leone,506.606913779078
El Salvador,4280.28840404719
San Marino,47287.3983948633
Somalia,589.465891901577
Serbia,7417.20660836868
Sub-Saharan Africa (excluding high income),1629.98722074952
South Sudan,
Sub-Saharan Africa,1631.31214101577
Small states,12448.873754335
Sao Tome and Principe,1924.40814952173
Suriname,6690.04478601228
Slovak Republic,19381.8905468746
Slovenia,26042.4463468032
Sweden,51939.4297445291
Eswatini,3818.54048403065
Sint Maarten (Dutch part),33836.7733501056
Seychelles,16851.1197648771
Syrian Arab Republic,1124.52055370091
Turks and Caicos Islands,27795.1485608171
Chad,701.621201027424
Togo,848.304534594506
Thailand,7628.57603307351
Tajikistan,889.023371804416
Turkmenistan,7344.88020350303
Timor-Leste,1583.07860279061
Tonga,4878.97868604087
Trinidad and Tobago,15642.4067190576
Tunisia,3477.83618091653
Turkiye,9215.44087472889
Tuvalu,4940.05098268449
Tanzania,1050.93176269531
Uganda,823.024732902811
Ukraine,3661.45776367188
Upper middle income,9023.20299187992
Uruguay,18098.361548609
United States,65120.3946628653
Uzbekistan,1795.20176845657
St. Vincent and the Grenadines,8680.25110238522
"Venezuela, RB",
British Virgin Islands,
Virgin Islands (U.S.),38633.5298915336
Viet Nam,3491.09140990663
Vanuatu,3076.58988588361
Samoa,4308.3007294066
Kosovo,4416.02925267842
"Yemen, Rep.",693.816504026198
South Africa,6702.52661666304
Zambia,1268.12094056241
Zimbabwe,1421.86859613585
