Country,GDP
Jamaica,3557.20059086002
Jordan,1889.4378392036
Japan,35387.0374203599
Kazakhstan,2068.12352309089
Kenya,441.391411736172
Kyrgyz Republic,380.506432394744
Cambodia,364.275301701492
Kiribati,956.830581840066
St. Kitts and Nevis,10119.7447797779
South Korea,14672.8057539465
Kuwait,22781.082819458
Lao PDR,355.651483553824
Lebanon,4458.1085803754
Liberia,242.449937167219
Libya,4738.8284754506
St. Lucia,6055.96795652424
Latin America & Caribbean,3852.88870031019
Sri Lanka,978.168645643624
Lesotho,580.937283828998
Late-demographic dividend,2039.11988068236
Lithuania,5499.42898911387
Latvia,5145.19523190241
"Macao SAR, China",17828.9539685654
St. Martin (French part),
Morocco,1936.09020996094
Moldova,682.319095965299
Madagascar,359.534384676518
Maldives,3539.80155158827
Middle East & North Africa,3405.86244015234
Mexico,7473.93237537911
Marshall Islands,2411.29135852311
Middle income,1407.96617395794
North Macedonia,2440.47882968871
Mali,381.948546279227
Malta,13669.4972171661
Myanmar,223.063775892621
Middle East & North Africa (excluding high income),1925.03126482069
Montenegro,2789.15906483509
Mongolia,633.946559636492
Northern Mariana Islands,16603.4600592311
Mozambique,343.128747081482
Mauritania,711.382482153206
Mauritius,4793.72247422093
Malawi,386.317242013575
Malaysia,4454.52676383656
North America,38395.2215763759
Namibia,2571.98239738661
New Caledonia,21817.3151192465
Niger,263.091231815682
Nigeria,786.802214827723
Nicaragua,999.885953957977
Netherlands,35750.9746630269
Norway,50250.3298214345
Nepal,246.48583783973
Nauru,
New Zealand,21913.7081719961
OECD members,26058.885698939
Oman,8896.90253020963
Other small states,5409.00765739824
Pakistan,673.382966037094
Panama,4304.10697986678
Peru,2126.13782387391
Philippines,1049.38649463156
Palau,7744.6277665996
Papua New Guinea,580.59816717438
Poland,5701.63886301914
Pre-demographic dividend,549.962046173735
Puerto Rico,19557.1202492358
"Korea, Dem. People's Rep.",
Portugal,15797.7821340276
Paraguay,1436.76490433294
West Bank and Gaza,1257.69857009689
Pacific island small states,2000.44138425701
Post-demographic dividend,29509.9841377358
French Polynesia,18724.4915199154
Qatar,31440.2207124561
Romania,2679.40626016154
Russia,2975.123046875
Rwanda,249.574756958438
Saudi Arabia,9321.80387371676
Sudan,607.00634765625
Senegal,840.358254037001
Singapore,23730.3840054566
Solomon Islands,905.582164123425
Sierra Leone,255.972618578875
El Salvador,2197.48200095937
San Marino,51198.4252583966
Somalia,
Serbia,3005.42635224484
Sub-Saharan Africa (excluding high income),767.006826273782
South Sudan,
Sub-Saharan Africa,767.959267931258
Small states,5292.1804401797
Sao Tome and Principe,663.920663905382
Suriname,2529.25942161
Slovak Republic,8731.93736824381
Slovenia,14849.0372415032
Sweden,37321.7979047059
Eswatini,2075.56166692432
Sint Maarten (Dutch part),
Seychelles,9070.28460757013
Syrian Arab Republic,5433.6422739539
Turks and Caicos Islands,18848.7786926722
Chad,298.249881700489
Togo,390.303609657291
Thailand,2350.84549582551
Tajikistan,233.094086999172
Turkmenistan,1256.03186702755
Timor-Leste,529.219797544245
Tonga,1937.04234475148
Trinidad and Tobago,8352.46315761855
Tunisia,2693.19661439857
Turkiye,4704.77266342301
Tuvalu,2012.4470450789
Tanzania,419.564514160156
Uganda,250.690588410025
Ukraine,1087.7880859375
Upper middle income,2088.39039789342
Uruguay,3638.94359070859
United States of America,39490.2749557007
Uzbekistan,396.377979026633
St. Vincent and the Grenadines,4500.92733395418
"Venezuela, RB",3243.36880476351
British Virgin Islands,
Virgin Islands (U.S.),31731.2566241187
Viet Nam,485.45090806895
Vanuatu,1517.29444943875
Samoa,1778.84223441507
Kosovo,
"Yemen, Rep.",583.369652749026
South Africa,4095.68370023032
Zambia,452.2865820075
Zimbabwe,474.30220105818
