Country,GDP
Sub-Saharan Africa (excluding high income),625.203248515043
South Sudan,
Sub-Saharan Africa,626.186471832945
Small states,4489.24043140558
Sao Tome and Principe,568.409673438844
Suriname,2206.27290975194
Slovak Republic,6564.69631373665
Slovenia,11777.1556578814
Sweden,29899.1952495081
Eswatini,1362.97056755645
Sint Maarten (Dutch part),
Seychelles,8864.16919495467
Syrian Arab Republic,5276.0647125394
Turks and Caicos Islands,17803.0828235751
Chad,225.947310959268
Togo,323.144135859434
Thailand,2091.17890312133
Tajikistan,186.663375966457
Turkmenistan,949.576398205626
Timor-Leste,516.089899399652
Tonga,1760.66703430023
Trinidad and Tobago,6692.80435504512
Tunisia,2292.48370528686
Turkiye,3640.76283635427
Tuvalu,1752.80181031194
Tanzania,400.214508056641
Uganda,241.868930237494
Ukraine,911.906860351563
Upper middle income,1877.43901311713
Uruguay,4115.15454913195
United States of America,37997.7596573051
Uzbekistan,383.343067990742
St. Vincent and the Grenadines,4299.37286779949
"Venezuela, RB",3667.20019363107
British Virgin Islands,
Virgin Islands (U.S.),30062.0225050457
Viet Nam,434.810292146332
Vanuatu,1299.17890191232
Samoa,1509.8865895728
Kosovo,
"Yemen, Rep.",543.900068398865
South Africa,2708.42333318343
Zambia,399.099077873756
Zimbabwe,529.186882814375
