Country,GDP
Liberia,
Libya,6821.87401726743
St. Lucia,4073.26462659876
Latin America & Caribbean,2670.51600624498
Sri Lanka,466.897656641503
Lesotho,331.523767823876
Late-demographic dividend,1119.03258741667
Lithuania,
Latvia,
"Macao SAR, China",9269.64863715238
St. Martin (French part),
Morocco,1219.42443847656
Moldova,
Madagascar,330.843525689882
Maldives,955.933666652944
Middle East & North Africa,3161.38246652748
Mexico,3196.92006131977
Marshall Islands,1704.25869220579
Middle income,937.457824450922
North Macedonia,2299.0443294502
Mali,299.821615800605
Malta,7191.92360259617
Myanmar,52.7485556629836
Middle East & North Africa (excluding high income),2221.71202725326
Montenegro,
Mongolia,1184.76291423329
Northern Mariana Islands,
Mozambique,
Mauritania,751.193482351168
Mauritius,2506.18487650841
Malawi,286.916559607582
Malaysia,2513.24139547744
North America,23653.3513218878
Namibia,2037.91047214122
New Caledonia,14800.7912519469
Niger,419.603895407619
Nigeria,567.517902154176
Nicaragua,238.765009832719
Netherlands,21290.8603827045
Norway,28242.981402822
Nepal,184.923647653537
Nauru,
New Zealand,13663.0216184298
OECD members,17067.9122299757
Oman,6475.41707045963
Other small states,3059.14250478041
Pakistan,346.668515520908
Panama,2626.14328023876
Peru,1194.54831527969
Philippines,820.487180286668
Palau,
Papua New Guinea,833.053663277474
Poland,1731.2095094382
Pre-demographic dividend,974.996881939089
Puerto Rico,8652.50749222505
"Korea, Dem. People's Rep.",
Portugal,7884.61798756332
Paraguay,1431.83920038625
West Bank and Gaza,
Pacific island small states,1325.6561551911
Post-demographic dividend,19101.794752126
French Polynesia,15728.7187980697
Qatar,16664.8314327886
Romania,1648.48522974542
Russia,3494.06298828125
Rwanda,348.387830303093
Saudi Arabia,7349.70343546405
Sudan,1301.81909179688
Senegal,980.754562057676
Singapore,11861.7561591366
Solomon Islands,662.852836002457
Sierra Leone,150.19325377657
El Salvador,897.59298208612
San Marino,
Somalia,131.02323900236
Serbia,
Sub-Saharan Africa (excluding high income),725.3089725476
South Sudan,
Sub-Saharan Africa,725.968561145022
Small states,2921.32744360115
Sao Tome and Principe,
Suriname,940.991772378839
Slovak Republic,2405.53516040785
Slovenia,
Sweden,30593.6724447761
Eswatini,1305.2455304087
Sint Maarten (Dutch part),
Seychelles,5642.07289740475
Syrian Arab Republic,1926.38460729734
Turks and Caicos Islands,
Chad,298.367079189062
Togo,420.136701351008
Thailand,1545.27698188325
Tajikistan,485.319861766486
Turkmenistan,806.39135032382
Timor-Leste,
Tonga,1150.28129668079
Trinidad and Tobago,4001.52228393122
Tunisia,1456.22448917712
Turkiye,2773.26975898937
Tuvalu,961.091694828656
Tanzania,167.144546508789
Uganda,244.754072287281
Ukraine,1532.50463867188
Upper middle income,1313.12067110196
Uruguay,2983.24416149177
United States,23888.6000088133
Uzbekistan,651.419209686743
St. Vincent and the Grenadines,2136.83951627003
"Venezuela, RB",2461.03935458171
British Virgin Islands,
Virgin Islands (U.S.),
Viet Nam,96.7192957412953
Vanuatu,1119.28001513864
Samoa,747.780848318875
Kosovo,
"Yemen, Rep.",945.323901665082
South Africa,3160.87816137916
Zambia,427.406453462986
Zimbabwe,868.490174851563
