Country,GDP
Latvia,20930.3982374189
"Macao SAR, China",45104.8921800265
St. Martin (French part),20320.7168789132
Morocco,3767.52490234375
Moldova,5274.74484719747
Madagascar,503.352081190858
Maldives,10076.3175303966
Middle East & North Africa,7696.00660753972
Mexico,10359.1498625832
Marshall Islands,6130.4371365469
Middle income,6085.76413323992
North Macedonia,6778.56287821774
Mali,881.510088733585
Malta,34881.2912726609
Myanmar,1231.69466580785
Middle East & North Africa (excluding high income),3590.64385327725
Montenegro,9465.96153027794
Mongolia,4566.14013029182
Northern Mariana Islands,
Mozambique,504.037787143107
Mauritania,1998.39400265586
Mauritius,9068.98018051209
Malawi,633.609733179475
Malaysia,11134.6229528189
North America,68399.102745446
Namibia,4919.18895548026
New Caledonia,37247.4931167883
Niger,590.629494752737
Nigeria,2065.77441035114
Nicaragua,2064.92924633583
Netherlands,58727.8705471475
Norway,93072.8925119571
Nepal,1229.39420516246
Nauru,11632.6925020419
New Zealand,49996.4206725811
OECD members,42731.2889452911
Oman,19509.4664633867
Other small states,13975.166508629
Pakistan,1506.10829305917
Panama,15491.2898013383
Peru,6635.46414809173
Philippines,3460.53938169242
Palau,12921.8273205171
Papua New Guinea,2624.60411021362
Poland,18050.2794441161
Pre-demographic dividend,1417.16418953831
Puerto Rico,32601.5656391821
"Korea, Dem. People's Rep.",
Portugal,24661.1664874576
Paraguay,5959.44179393627
West Bank and Gaza,3678.63565662194
Pacific island small states,3650.85415168242
Post-demographic dividend,49527.6601289197
French Polynesia,20230.2410482554
Qatar,66858.7417226715
Romania,14946.624968678
Russia,12532.05078125
Rwanda,821.171394808138
Saudi Arabia,24315.6185511873
Sudan,749.706787109375
Senegal,1633.56011890357
Singapore,77710.0892373091
Solomon Islands,2232.53695397683
Sierra Leone,504.621287621531
El Salvador,4664.31122268385
San Marino,54982.451714817
Somalia,576.523678242108
Serbia,9232.96160604855
Sub-Saharan Africa (excluding high income),1634.26533568468
South Sudan,
Sub-Saharan Africa,1635.21734094322
Small states,12682.8172192726
Sao Tome and Principe,2350.45270097134
Suriname,5026.87949279073
Slovak Republic,21768.1486708026
Slovenia,29331.0647010043
Sweden,61417.6808766469
Eswatini,4068.57381550966
Sint Maarten (Dutch part),31711.6119870909
Seychelles,12963.0589802139
Syrian Arab Republic,420.622705161108
Turks and Caicos Islands,23158.6378951102
Chad,685.690315037547
Togo,976.666183129642
Thailand,7060.89770696418
Tajikistan,916.691967061922
Turkmenistan,7885.29989591824
Timor-Leste,2741.95081994516
Tonga,4425.97149198516
Trinidad and Tobago,16056.3020409273
Tunisia,3807.18410896841
Turkiye,9743.21313092428
Tuvalu,5372.76023865042
Tanzania,1146.03198242188
Uganda,883.465728077878
Ukraine,4827.845703125
Upper middle income,10271.8014880384
Uruguay,17923.9953327961
United States of America,70219.472454115
Uzbekistan,1993.42447787206
St. Vincent and the Grenadines,8360.0642393726
"Venezuela, RB",
British Virgin Islands,
Virgin Islands (U.S.),41976.0083120809
Viet Nam,3756.48890080884
Vanuatu,3044.57364031957
Samoa,3857.68974206459
Kosovo,5269.78390114389
"Yemen, Rep.",543.637537619208
South Africa,7073.61275411821
Zambia,1134.71345424991
Zimbabwe,1773.92041090285
