year,country,firstname,lastname,problem1,problem2,problem3,problem4,problem5,problem6,total,rank,award
1991,Mexico,Bernardo Manuel,Abrego Lerma,1.0,7.0,3.0,5.0,7.0,0.0,23,117,Bronze medal
1991,New Zealand,Michael,Burns,3.0,7.0,3.0,2.0,7.0,1.0,23,117,Bronze medal
1991,New Zealand,Diane,Maclagan,1.0,3.0,6.0,6.0,7.0,0.0,23,117,Bronze medal
1991,South Korea,Jiwoong,Park,7.0,7.0,0.0,3.0,2.0,4.0,23,117,Bronze medal
1991,Australia,Joanna,Masel,4.0,6.0,4.0,7.0,0.0,1.0,22,126,Bronze medal
1991,Belgium,Mario,Pickavet,0.0,7.0,4.0,7.0,1.0,3.0,22,126,Bronze medal
1991,Brazil,Eduardo Sany,Laber,7.0,7.0,4.0,3.0,1.0,0.0,22,126,Bronze medal
1991,Canada,Peter,Milley,7.0,2.0,6.0,7.0,0.0,0.0,22,126,Bronze medal
1991,Israel,Rom,Pinchasi,3.0,3.0,2.0,3.0,7.0,4.0,22,126,Bronze medal
1991,Netherlands,Chris,Stolk,7.0,4.0,5.0,1.0,3.0,2.0,22,126,Bronze medal
1991,Norway,Jan Kristian,Haugland,1.0,7.0,5.0,2.0,7.0,0.0,22,126,Bronze medal
1991,Canada,Mark,van Raamsdonk,7.0,2.0,3.0,5.0,4.0,0.0,21,133,Bronze medal
1991,Cuba,Alien Herrera,Torres,7.0,7.0,0.0,0.0,7.0,0.0,21,133,Bronze medal
1991,France,Bruno,Bensasson,7.0,7.0,4.0,1.0,2.0,0.0,21,133,Bronze medal
1991,Greece,Evgeniou,Theodoros,7.0,3.0,4.0,0.0,7.0,0.0,21,133,Bronze medal
1991,Japan,Junichirou,Nakashima,7.0,4.0,4.0,0.0,6.0,0.0,21,133,Bronze medal
1991,Luxembourg,Pascal,Zeihen,0.0,7.0,3.0,4.0,7.0,0.0,21,133,Bronze medal
1991,Philippines,Wilbin S.,Chan,7.0,3.0,3.0,1.0,7.0,0.0,21,133,Bronze medal
1991,Poland,Jacek,Pliszka,4.0,4.0,2.0,0.0,7.0,4.0,21,133,Bronze medal
1991,Thailand,Soontorn,Oraintara,7.0,7.0,0.0,0.0,7.0,0.0,21,133,Bronze medal
1991,Turkey,Mustafa,Arslan,7.0,6.0,3.0,0.0,5.0,0.0,21,133,Bronze medal
1991,Vietnam,Ngô Diên,Hy,7.0,7.0,0.0,0.0,7.0,0.0,21,133,Bronze medal
1991,Argentina,Pablo Ariel,Milrud,7.0,7.0,0.0,5.0,0.0,1.0,20,144,Bronze medal
1991,Hong Kong,Kin-Wah,Chan,0.0,6.0,4.0,7.0,2.0,1.0,20,144,Bronze medal
1991,Norway,Qiao,Shuo-Wang,7.0,2.0,3.0,2.0,6.0,0.0,20,144,Bronze medal
1991,Spain,Ignasi,Mundet Riera,0.0,7.0,3.0,2.0,7.0,1.0,20,144,Bronze medal
1991,Turkey,Tolga,Etgü,5.0,6.0,4.0,1.0,2.0,2.0,20,144,Bronze medal
1991,Turkey,Arafat,Şahin,7.0,6.0,0.0,0.0,7.0,0.0,20,144,Bronze medal
1991,United Kingdom,Stephen,Wilcox,5.0,3.0,3.0,0.0,5.0,4.0,20,144,Bronze medal
1991,Yugoslavia,Kristina,Rogale,7.0,1.0,4.0,1.0,7.0,0.0,20,144,Bronze medal
1991,Austria,Clemens,Heuberger,0.0,3.0,4.0,7.0,5.0,0.0,19,152,Bronze medal
1991,Hong Kong,Kar-Keung,To,0.0,6.0,3.0,7.0,3.0,0.0,19,152,Bronze medal
1991,Poland,Janusz,Zieliński,4.0,4.0,4.0,6.0,1.0,0.0,19,152,Bronze medal
1991,Turkey,Emre,Alkan,7.0,5.0,0.0,0.0,7.0,0.0,19,152,Bronze medal
1991,Australia,Luke,Kameron,7.0,2.0,4.0,3.0,0.0,2.0,18,156,Honourable mention
1991,Australia,Justin,Sawon,0.0,7.0,5.0,0.0,6.0,0.0,18,156,Honourable mention
1991,Belgium,Bert,Sevenhant,0.0,7.0,3.0,7.0,1.0,0.0,18,156,Honourable mention
1991,New Zealand,Timothy,Sturge,4.0,3.0,4.0,7.0,0.0,0.0,18,156,Honourable mention
1991,Thailand,Thunyachate,Ekvetchavit,7.0,4.0,0.0,0.0,7.0,0.0,18,156,Honourable mention
1991,Trinidad and Tobago,Adrian,Chung,4.0,7.0,0.0,7.0,0.0,0.0,18,156,Honourable mention
1991,Belgium,Jerôme,Louveaux,7.0,3.0,3.0,1.0,3.0,0.0,17,162,Honourable mention
1991,Czechoslovakia,Viliam,Búr,0.0,3.0,4.0,0.0,7.0,3.0,17,162,Honourable mention
1991,Finland,Jari,Lappalainen,4.0,3.0,0.0,3.0,7.0,0.0,17,162,Honourable mention
1991,Greece,Nikolaos,Komontakis,7.0,3.0,0.0,0.0,7.0,0.0,17,162,Honourable mention
1991,United Kingdom,Oliver,Johnson,7.0,4.0,4.0,1.0,0.0,1.0,17,162,Honourable mention
1991,United Kingdom,Luke,Pebody,0.0,7.0,5.0,4.0,0.0,1.0,17,162,Honourable mention
1991,United Kingdom,Adam,Shepherd,1.0,7.0,3.0,4.0,0.0,2.0,17,162,Honourable mention
1991,Yugoslavia,Darko,Marinov,0.0,5.0,3.0,7.0,1.0,1.0,17,162,Honourable mention
1991,Australia,Meng,Tan,4.0,4.0,3.0,0.0,4.0,1.0,16,170,
1991,Brazil,Fernando Lukas,Migliorância,6.0,1.0,3.0,5.0,1.0,0.0,16,170,
1991,Colombia,Andres Eduardo,Caicedo,7.0,4.0,3.0,0.0,2.0,0.0,16,170,Honourable mention
1991,Singapore,Chek Beng,Chua,4.0,3.0,0.0,2.0,7.0,0.0,16,170,Honourable mention
1991,Turkey,Ali Ulaş Özgür,Kişisel,2.0,6.0,4.0,0.0,4.0,0.0,16,170,
1991,Argentina,German Maximiliano,Müller,7.0,1.0,0.0,7.0,0.0,0.0,15,175,Honourable mention
1991,Colombia,Giovanni,Yañez,0.0,5.0,3.0,7.0,0.0,0.0,15,175,Honourable mention
1991,Hong Kong,Thomas Chi-Kin,Ko,0.0,4.0,3.0,1.0,7.0,0.0,15,175,Honourable mention
1991,Iran,Tolooe Hossein,Sharifi,4.0,4.0,3.0,0.0,4.0,0.0,15,175,
1991,Mexico,Antonio Alberto,Loaiza Rivera,0.0,7.0,3.0,0.0,2.0,3.0,15,175,Honourable mention
1991,Morocco,Noureddine,Frej,7.0,7.0,0.0,0.0,1.0,0.0,15,175,Honourable mention
1991,Philippines,Jose Ernie C.,Lope,7.0,7.0,0.0,1.0,0.0,0.0,15,175,Honourable mention
1991,Spain,Marcos,Durantez Gamzukoff,5.0,5.0,3.0,0.0,2.0,0.0,15,175,
1991,Thailand,Pinai,Linwong,7.0,1.0,0.0,0.0,7.0,0.0,15,175,Honourable mention
1991,Trinidad and Tobago,Desmond,Deonanan,0.0,7.0,3.0,4.0,1.0,0.0,15,175,Honourable mention
1991,Turkey,Çetin,Ürtiş,7.0,2.0,1.0,0.0,5.0,0.0,15,175,Honourable mention
1991,Brazil,Emerson Ferreira,Leite,7.0,4.0,0.0,0.0,3.0,0.0,14,186,Honourable mention
1991,Canada,Ka-Ping,Yee,3.0,2.0,0.0,7.0,2.0,0.0,14,186,Honourable mention
1991,Finland,Sampo,Sainio,0.0,6.0,3.0,3.0,0.0,2.0,14,186,
1991,Hong Kong,Chi-Ho,Ngai,0.0,6.0,3.0,1.0,4.0,0.0,14,186,
1991,Hong Kong,Wilkie,Wong,1.0,4.0,3.0,3.0,1.0,2.0,14,186,
1991,Italy,Marco,Lombardi,0.0,4.0,2.0,6.0,0.0,2.0,14,186,
1991,Mexico,Jorge Alberto,Godínez García,0.0,3.0,3.0,1.0,7.0,0.0,14,186,Honourable mention
1991,South Korea,Jong Hyun,Shin,4.0,0.0,0.0,2.0,7.0,1.0,14,186,Honourable mention
1991,Denmark,Frederik,Schaffalitzky,1.0,6.0,0.0,5.0,0.0,1.0,13,194,
1991,Ireland,Eoghan,Burns,0.0,3.0,3.0,1.0,4.0,2.0,13,194,
1991,Israel,Sefi,Ladkani,4.0,4.0,4.0,0.0,1.0,0.0,13,194,
1991,Netherlands,Segher,Boessenkool,4.0,2.0,0.0,7.0,0.0,0.0,13,194,Honourable mention
1991,Netherlands,Michiel,de Bondt,0.0,7.0,1.0,5.0,0.0,0.0,13,194,Honourable mention
1991,New Zealand,Kahn,Mason,2.0,4.0,3.0,3.0,0.0,1.0,13,194,
1991,Spain,Roger Espel,Llima,5.0,4.0,0.0,0.0,4.0,0.0,13,194,
1991,Sweden,Frank,Wikström,0.0,2.0,5.0,3.0,3.0,0.0,13,194,
1991,Brazil,Elcio,Deccache,1.0,4.0,2.0,2.0,1.0,2.0,12,202,
1991,Cuba,Ariel Almendral,Vazquez,4.0,0.0,0.0,1.0,7.0,0.0,12,202,Honourable mention
1991,Denmark,Robert Stephan K.,Udmark,1.0,4.0,0.0,0.0,7.0,0.0,12,202,Honourable mention
1991,Morocco,Adil,Reghaï,4.0,0.0,1.0,0.0,7.0,0.0,12,202,Honourable mention
1991,Norway,Torsten,Mentzoni,0.0,4.0,3.0,2.0,0.0,3.0,12,202,
1991,Portugal,Miguel Jorge,Gil Mata,0.0,3.0,2.0,6.0,1.0,0.0,12,202,
1991,Spain,Ignacio,Uriarte Tuero,2.0,3.0,3.0,0.0,3.0,1.0,12,202,
1991,Sweden,Patrik,Jansson,4.0,1.0,3.0,1.0,1.0,2.0,12,202,
1991,Belgium,Stefaan,Delcroix,1.0,3.0,0.0,0.0,7.0,0.0,11,210,Honourable mention
1991,Cuba,Alcides Morales,Guedes,7.0,3.0,0.0,0.0,1.0,0.0,11,210,Honourable mention
1991,Italy,Alberto,Canonaco,4.0,4.0,3.0,0.0,0.0,0.0,11,210,
1991,Italy,Federico,Ponchio,4.0,1.0,0.0,2.0,4.0,0.0,11,210,
1991,Morocco,Kamal,Khales,0.0,7.0,3.0,0.0,1.0,0.0,11,210,Honourable mention
1991,Morocco,Rachid,Sabouni,7.0,4.0,0.0,0.0,0.0,0.0,11,210,Honourable mention
1991,Netherlands,Wim,Oudshoorn,0.0,7.0,1.0,3.0,0.0,0.0,11,210,Honourable mention
1991,Portugal,António Manuel,Salgueiro,0.0,1.0,3.0,0.0,4.0,3.0,11,210,
1991,Tunisia,Mohamed,Essafi,7.0,2.0,0.0,0.0,2.0,0.0,11,210,Honourable mention
1991,Colombia,Daniel,Orjuela,0.0,2.0,3.0,4.0,1.0,0.0,10,219,
1991,Cyprus,Kyriaki,Papadopoulou,5.0,0.0,0.0,0.0,5.0,0.0,10,219,
1991,Denmark,Kasper K.S.,Andersen,0.0,7.0,3.0,0.0,0.0,0.0,10,219,Honourable mention
1991,Denmark,Bo,Markussen,1.0,1.0,3.0,3.0,2.0,0.0,10,219,
1991,Israel,Alexander,Gemintern,0.0,7.0,3.0,0.0,0.0,0.0,10,219,Honourable mention
1991,Netherlands,Raoul,Trines,0.0,3.0,3.0,0.0,0.0,4.0,10,219,
1991,Thailand,Wasuwat,Chandang,0.0,0.0,3.0,0.0,7.0,0.0,10,219,Honourable mention
1991,Algeria,Nazim,Mahrour,0.0,0.0,0.0,7.0,2.0,0.0,9,226,Honourable mention
1991,Cuba,Mirta,Castro Smirnova,2.0,5.0,0.0,0.0,2.0,0.0,9,226,
1991,Hong Kong,Trevor Cheuk-Wah,Cheung,4.0,2.0,0.0,0.0,1.0,2.0,9,226,
1991,Indonesia,?,Nusufirmansyah,1.0,1.0,0.0,0.0,7.0,0.0,9,226,Honourable mention
1991,Ireland,Damien,Fennell,0.0,3.0,2.0,1.0,1.0,2.0,9,226,
1991,Ireland,Cathal,Walsh,1.0,2.0,0.0,1.0,3.0,2.0,9,226,
1991,Italy,Marco,Cammi,0.0,2.0,0.0,7.0,0.0,0.0,9,226,Honourable mention
1991,Luxembourg,Tom,Krantz,4.0,3.0,0.0,1.0,0.0,1.0,9,226,
1991,Mexico,Rodrigo,Pérez Blackaller,0.0,3.0,3.0,0.0,3.0,0.0,9,226,
1991,Mongolia,Dashdorjiin,Ganzorig,0.0,2.0,0.0,7.0,0.0,0.0,9,226,Honourable mention
1991,New Zealand,Christopher,Tuffley,4.0,1.0,3.0,1.0,0.0,0.0,9,226,
1991,Portugal,Luis Manuel,Gonçalves,0.0,1.0,3.0,0.0,4.0,1.0,9,226,
1991,Austria,Andreas,Knappe,1.0,3.0,0.0,0.0,4.0,0.0,8,238,
1991,Cyprus,Giorgos,Zacharia,2.0,3.0,0.0,1.0,2.0,0.0,8,238,
1991,Greece,Athanasia,Langouretou,4.0,0.0,3.0,0.0,1.0,0.0,8,238,
1991,Israel,Adi,Avidor,4.0,1.0,3.0,0.0,0.0,0.0,8,238,
1991,Mexico,Raúl,Marín Carrera,1.0,0.0,0.0,0.0,7.0,0.0,8,238,Honourable mention
1991,Singapore,Chee We,Ng,4.0,3.0,1.0,0.0,0.0,0.0,8,238,
1991,Trinidad and Tobago,Marcus,Bosland,1.0,0.0,0.0,0.0,7.0,0.0,8,238,Honourable mention
1991,Finland,Janne,Peltonen,0.0,1.0,0.0,6.0,0.0,0.0,7,245,
1991,Greece,Christos,Adamaras,4.0,0.0,3.0,0.0,0.0,0.0,7,245,
1991,Indonesia,Ferry Mulyadi,Gunnwann,2.0,1.0,4.0,0.0,0.0,0.0,7,245,
1991,Ireland,Barrie,Gilligan,1.0,0.0,1.0,0.0,3.0,2.0,7,245,
1991,Mexico,Javier Flavio,Vigueras Gómez,4.0,1.0,1.0,0.0,1.0,0.0,7,245,
1991,Mongolia,Ulambayar,Bayansangiin,7.0,0.0,0.0,0.0,0.0,0.0,7,245,Honourable mention
1991,Mongolia,Dashhuugiin,Erdene,7.0,0.0,0.0,0.0,0.0,0.0,7,245,Honourable mention
1991,Singapore,Ki Khoon,Pang,0.0,0.0,3.0,0.0,4.0,0.0,7,245,
1991,Cyprus,Timotheos,Timotheou,0.0,0.0,3.0,0.0,3.0,0.0,6,253,
1991,Ireland,Fearghal,O Donnchu,1.0,1.0,2.0,0.0,0.0,2.0,6,253,
1991,Italy,Emanuele,Paolini,0.0,1.0,4.0,1.0,0.0,0.0,6,253,
1991,Morocco,Youssef,El Ouerkhaoui,4.0,1.0,0.0,0.0,1.0,0.0,6,253,
1991,Portugal,Filipe João Figueira,Ribeiro,0.0,4.0,0.0,0.0,1.0,1.0,6,253,
1991,Sweden,Per,Hallberg,0.0,2.0,0.0,4.0,0.0,0.0,6,253,
1991,Algeria,Touffik,Hadji,0.0,2.0,3.0,0.0,0.0,0.0,5,259,
1991,Argentina,Ariel Luis,Lombardi,0.0,4.0,0.0,0.0,1.0,0.0,5,259,
1991,Brazil,Alessandro Jacoud,Peixoto,2.0,0.0,0.0,1.0,2.0,0.0,5,259,
1991,Greece,Aikaterini,Terzoudi,4.0,0.0,0.0,0.0,1.0,0.0,5,259,
1991,Indonesia,Yohan Usthavia,Frans,4.0,1.0,0.0,0.0,0.0,0.0,5,259,
1991,Mongolia,Dashtserengiin,Hashbayar,0.0,1.0,3.0,1.0,0.0,0.0,5,259,
1991,New Zealand,Keith,Wansbrough,0.0,1.0,3.0,1.0,0.0,0.0,5,259,
1991,Trinidad and Tobago,Lesley,Barnes,0.0,0.0,3.0,0.0,2.0,0.0,5,259,
1991,Tunisia,Chicaz,Latiri,0.0,0.0,1.0,1.0,3.0,0.0,5,259,
1991,Argentina,Roberto Marcello,Coutelier,0.0,1.0,3.0,0.0,0.0,0.0,4,268,
1991,Brazil,Rogério Kiyoshi,Makita,0.0,0.0,2.0,0.0,1.0,1.0,4,268,
1991,Denmark,Michael,Berger,2.0,0.0,0.0,2.0,0.0,0.0,4,268,
1991,Indonesia,Ongki,Kurniawan,0.0,1.0,0.0,0.0,3.0,0.0,4,268,
1991,Indonesia,Maria Imelda,Notohusodo,4.0,0.0,0.0,0.0,0.0,0.0,4,268,
1991,Macau,Iat Pong,Lei,0.0,2.0,0.0,0.0,2.0,0.0,4,268,
1991,Macau,Sin Fan,Tang,1.0,1.0,1.0,1.0,0.0,0.0,4,268,
1991,Netherlands,Sander,van Rijnswou,0.0,2.0,0.0,2.0,0.0,0.0,4,268,
1991,Philippines,Ronaldo N.,Carpio,0.0,1.0,2.0,0.0,1.0,0.0,4,268,
1991,Portugal,Filipe João Buavium,Arajou,0.0,2.0,2.0,0.0,0.0,0.0,4,268,
1991,Spain,Ignacio,Marcos Primo,0.0,0.0,1.0,1.0,2.0,0.0,4,268,
1991,Algeria,El-Oualid,Amara Med,2.0,0.0,0.0,1.0,0.0,0.0,3,279,
1991,Colombia,Federico,Ardila Mantilla,0.0,0.0,2.0,0.0,0.0,1.0,3,279,
1991,Cuba,Rely,Pellicer Bidot,1.0,1.0,0.0,0.0,1.0,0.0,3,279,
1991,Finland,Kenrick,Bingham,0.0,1.0,0.0,0.0,0.0,2.0,3,279,
1991,Iceland,Hersir,Sigurgeirsson,0.0,2.0,0.0,0.0,1.0,0.0,3,279,
1991,Ireland,David,Malone,1.0,0.0,0.0,0.0,1.0,1.0,3,279,
1991,Macau,Vai Meng,Aliás Ng,0.0,0.0,3.0,0.0,0.0,0.0,3,279,
1991,Macau,Tan,Lei,0.0,0.0,0.0,0.0,3.0,0.0,3,279,
1991,Mongolia,Nyamsurengiin,Batzaya,0.0,0.0,2.0,0.0,1.0,0.0,3,279,
1991,Singapore,Li Ying,Lim,0.0,0.0,3.0,0.0,0.0,0.0,3,279,
1991,Algeria,Cherif Ahmed,Ketfi,0.0,1.0,0.0,0.0,1.0,0.0,2,289,
1991,Bahrain,Raed Hashem,Al-Alawi,1.0,0.0,0.0,1.0,0.0,0.0,2,289,
1991,Iceland,Gestur,Guðjónsson,0.0,1.0,0.0,0.0,1.0,0.0,2,289,
1991,Macau,Chi Fong,Lei,0.0,1.0,0.0,0.0,0.0,1.0,2,289,
1991,Macau,Kuong Hang,Leong,0.0,0.0,0.0,1.0,1.0,0.0,2,289,
1991,Mongolia,Altantsetsegiin,Enkhbayar,0.0,1.0,0.0,0.0,1.0,0.0,2,289,
1991,Spain,Bravo,de Mansilla Jimenez,0.0,0.0,0.0,1.0,1.0,0.0,2,289,
1991,Thailand,Saree,Satukijchai,1.0,0.0,0.0,0.0,1.0,0.0,2,289,
1991,Algeria,Riadh,Souissi,1.0,0.0,0.0,0.0,0.0,0.0,1,297,
1991,Bahrain,Amer Ebrahim,Al-Darazi,0.0,0.0,1.0,0.0,0.0,0.0,1,297,
1991,Bahrain,Aymen Hasan,Al-Yousif,1.0,0.0,0.0,0.0,0.0,0.0,1,297,
1991,Cyprus,Andreas,Kousiappas,0.0,0.0,0.0,0.0,1.0,0.0,1,297,
1991,Finland,Ville,Voipio,0.0,1.0,0.0,0.0,0.0,0.0,1,297,
1991,Iceland,Bjarni,Halldórsson,0.0,1.0,0.0,0.0,0.0,0.0,1,297,
1991,Indonesia,I. Ketut Budi,Muliarta,0.0,1.0,0.0,0.0,0.0,0.0,1,297,
1991,Norway,Thomas Ruud,Sollien,0.0,0.0,0.0,0.0,1.0,0.0,1,297,
1991,Algeria,El-Machkouria,Bouabed,0.0,0.0,0.0,0.0,0.0,0.0,0,305,
1991,Bahrain,Abdul-Nabi Maythem,Al-Sadadi,0.0,0.0,0.0,0.0,0.0,0.0,0,305,
1991,Bahrain,Huda Ahmed,Ghuloom,0.0,0.0,0.0,0.0,0.0,0.0,0,305,
1991,Bahrain,Waleed Saleh,Khamis,0.0,0.0,0.0,0.0,0.0,0.0,0,305,
1991,Iceland,Grétar,Kárason,0.0,0.0,0.0,0.0,0.0,0.0,0,305,
1991,Iceland,Ásbjörn,Ólafsson,0.0,0.0,0.0,0.0,0.0,0.0,0,305,
1991,Norway,Rune,Skårsmoen,0.0,0.0,0.0,0.0,0.0,0.0,0,305,
1991,Portugal,Luís Pedro Assunção,Godinho,0.0,0.0,0.0,0.0,0.0,0.0,0,305,
1992,Commonwealth of Independent States,Dmitri A.,Arinkin,7.0,7.0,7.0,7.0,7.0,7.0,42,1,Gold medal
1992,China,Wei,Luo,7.0,7.0,7.0,7.0,7.0,7.0,42,1,Gold medal
1992,China,Kai,Shen,7.0,7.0,7.0,7.0,7.0,7.0,42,1,Gold medal
1992,China,Baozhong,Yang,7.0,7.0,7.0,7.0,7.0,7.0,42,1,Gold medal
1992,China,Yin,Zhang,7.0,7.0,7.0,6.0,7.0,7.0,41,5,Gold medal
1992,China,Simai,He,7.0,7.0,7.0,5.0,7.0,7.0,40,6,Gold medal
1992,Romania,Geffry,Barad,7.0,7.0,7.0,7.0,7.0,5.0,40,6,Gold medal
1992,Australia,Benjamin,Burton,7.0,7.0,7.0,7.0,7.0,4.0,39,8,Gold medal
1992,Canada,Jeffrey,Grossman,7.0,7.0,7.0,7.0,3.0,5.0,36,9,Gold medal
1992,United States of America,Kiran,Kedlaya,7.0,7.0,7.0,7.0,1.0,7.0,36,9,Gold medal
1992,Japan,Hiroki,Kodama,7.0,7.0,7.0,7.0,0.0,7.0,35,11,Gold medal
1992,United Kingdom,Mark,Walters,7.0,1.0,6.0,7.0,7.0,7.0,35,11,Gold medal
1992,United States of America,Robert,Kleinberg,7.0,7.0,7.0,7.0,1.0,6.0,35,11,Gold medal
1992,Romania,Şerban,Nacu,7.0,7.0,7.0,4.0,2.0,7.0,34,14,Gold medal
1992,Tunisia,Masmould,Nader,7.0,7.0,7.0,7.0,1.0,5.0,34,14,Gold medal
1992,United Kingdom,Eva,Myers,7.0,4.0,7.0,7.0,2.0,7.0,34,14,Gold medal
1992,Bulgaria,Nikolay,Nikolov,7.0,1.0,7.0,7.0,7.0,4.0,33,17,Gold medal
1992,China,Hong,Zhou,6.0,7.0,7.0,6.0,0.0,7.0,33,17,Gold medal
1992,South Korea,Jong Won,Park,7.0,4.0,7.0,7.0,6.0,2.0,33,17,Gold medal
1992,United States of America,Lenhard,Ng,7.0,7.0,7.0,7.0,1.0,4.0,33,17,Gold medal
1992,Vietnam,Nguyễn,Xuân Dao,7.0,7.0,1.0,7.0,7.0,4.0,33,17,Gold medal
1992,Commonwealth of Independent States,Andrey N.,Malutin,6.0,3.0,7.0,2.0,7.0,7.0,32,22,Gold medal
1992,France,Patrick,Popescu-Pampu,7.0,7.0,1.0,7.0,7.0,3.0,32,22,Gold medal
1992,Hungary,Attila,Pór,7.0,7.0,7.0,7.0,1.0,3.0,32,22,Gold medal
1992,Russia,Aleksey,Chilikov,7.0,7.0,7.0,7.0,0.0,4.0,32,22,Gold medal
1992,Russia,Pavel,Kozhevnikov,7.0,7.0,7.0,7.0,0.0,4.0,32,22,Gold medal
1992,Commonwealth of Independent States,Aleksey Y.,Nagin,7.0,7.0,7.0,6.0,0.0,4.0,31,27,Silver medal
1992,Czechoslovakia,Michal,Stehlík,7.0,3.0,7.0,2.0,7.0,5.0,31,27,Silver medal
1992,Germany,Christoph,Bergemann,7.0,1.0,7.0,2.0,7.0,7.0,31,27,Silver medal
1992,Iran,Kasra,Rafie,7.0,7.0,7.0,7.0,0.0,3.0,31,27,Silver medal
1992,Romania,Gabriel,Turinici,7.0,7.0,7.0,7.0,0.0,3.0,31,27,Silver medal
1992,Ukraine,Alexei,Borodin,,,,,,,31,27,Silver medal
1992,Commonwealth of Independent States,Ivan V.,Izmestiev,7.0,4.0,7.0,6.0,0.0,6.0,30,33,Silver medal
1992,Germany,Jakob,Stix,7.0,7.0,3.0,6.0,3.0,4.0,30,33,Silver medal
1992,Hungary,Zoltán,Újvári-Menyhárt,7.0,7.0,7.0,7.0,0.0,2.0,30,33,Silver medal
1992,Japan,Hiroki,Tamura,7.0,7.0,7.0,1.0,1.0,7.0,30,33,Silver medal
1992,Sweden,Fredrik,Andréasson,4.0,4.0,5.0,6.0,7.0,4.0,30,33,Silver medal
1992,Sweden,Andreas,Strömbergsson,7.0,3.0,7.0,7.0,0.0,6.0,30,33,Silver medal
1992,Yugoslavia,Igor,Dolinka,7.0,7.0,7.0,6.0,0.0,3.0,30,33,Silver medal
1992,Commonwealth of Independent States,Vladimir V.,Nekrachevich,7.0,7.0,7.0,5.0,0.0,3.0,29,40,Silver medal
1992,France,Vincent,Lefevre,7.0,3.0,7.0,7.0,0.0,5.0,29,40,Silver medal
1992,Japan,Tatsuyuki,Iwata,5.0,3.0,7.0,7.0,3.0,4.0,29,40,Silver medal
1992,Netherlands,Chris,Stolk,7.0,3.0,7.0,5.0,0.0,7.0,29,40,Silver medal
1992,Romania,Radu Alexandru,Todor,4.0,7.0,7.0,7.0,0.0,4.0,29,40,Silver medal
1992,Russia,Ruslan,Ismailov,7.0,7.0,7.0,2.0,0.0,6.0,29,40,Silver medal
1992,Taiwan,Tse Jen,Wei,7.0,4.0,1.0,6.0,7.0,4.0,29,40,Silver medal
1992,Yugoslavia,Vladimir,Božin,7.0,7.0,7.0,3.0,0.0,5.0,29,40,Silver medal
1992,Czechoslovakia,Michal,Kubeček,7.0,7.0,7.0,1.0,0.0,6.0,28,48,Silver medal
1992,Democratic People's South Korea,Chei Jun,Ryu,7.0,5.0,7.0,6.0,0.0,3.0,28,48,Silver medal
1992,United Kingdom,Robin,Michaels,7.0,7.0,2.0,1.0,7.0,4.0,28,48,Silver medal
1992,United Kingdom,Luke,Pebody,7.0,5.0,7.0,1.0,3.0,5.0,28,48,Silver medal
1992,Democratic People's South Korea,Gwang Chol,Li,7.0,5.0,3.0,7.0,0.0,5.0,27,52,Silver medal
1992,Democratic People's South Korea,Chol Su,Yun,7.0,5.0,5.0,7.0,0.0,3.0,27,52,Silver medal
1992,France,Denis,Auroux,7.0,1.0,7.0,7.0,1.0,4.0,27,52,Silver medal
1992,Israel,Rom,Pinchasi,6.0,7.0,6.0,6.0,0.0,2.0,27,52,Silver medal
1992,Thailand,Pinai,Linwong,7.0,1.0,5.0,7.0,5.0,2.0,27,52,Silver medal
1992,United States of America,Wei Hwa,Huang,2.0,3.0,7.0,5.0,5.0,5.0,27,52,Silver medal
1992,Belgium,Bart,de Bruyn,7.0,4.0,1.0,7.0,0.0,7.0,26,58,Silver medal
1992,Bulgaria,Mladen,Dimitrov,7.0,1.0,7.0,7.0,1.0,3.0,26,58,Silver medal
1992,Iran,Amir,Jafari,6.0,7.0,5.0,6.0,0.0,2.0,26,58,Silver medal
1992,Israel,Ilya,German,7.0,7.0,0.0,1.0,7.0,4.0,26,58,Silver medal
1992,Japan,Atsuo,Yamauchi,7.0,7.0,3.0,4.0,0.0,5.0,26,58,Silver medal
1992,Poland,Łukasz,Wiechecki,7.0,7.0,2.0,7.0,0.0,3.0,26,58,Silver medal
1992,United States of America,Andrew H.,Schultz,7.0,3.0,1.0,5.0,3.0,7.0,26,58,Silver medal
1992,Vietnam,Nguyễn,Quốc Khánh,5.0,7.0,2.0,7.0,0.0,5.0,26,58,Silver medal
1992,Germany,Norbert,Hoffmann,7.0,7.0,7.0,1.0,0.0,3.0,25,66,Silver medal
1992,Germany,Stefan,Schwarz,7.0,3.0,4.0,4.0,0.0,7.0,25,66,Silver medal
1992,Hong Kong,Kar-Keung,To,7.0,7.0,2.0,7.0,0.0,2.0,25,66,Silver medal
1992,Hungary,Balázs,Szendrői,7.0,3.0,4.0,6.0,0.0,5.0,25,66,Silver medal
1992,Norway,Jan Kristian,Haugland,7.0,2.0,1.0,7.0,1.0,7.0,25,66,Silver medal
1992,Taiwan,Chuan-Hsiang,Huang,7.0,4.0,2.0,7.0,0.0,5.0,25,66,Silver medal
1992,Taiwan,Hung-Wu,Wu,7.0,4.0,0.0,7.0,0.0,7.0,25,66,Silver medal
1992,Vietnam,Nguyễn,Thành Cong,7.0,7.0,1.0,7.0,1.0,2.0,25,66,Silver medal
1992,Argentina,German Maximiliano,Müller,7.0,7.0,0.0,7.0,1.0,2.0,24,74,Silver medal
